IRIS,P19_POP2064_CR,P19_RP_3040M2_CR,P19_RP_VOIT1_CR,P19_RP_VOIT2P_CR,label
953510103,2.4245495769809895,1.906010018265351,2.1297467435236457,2.237646124748967,3
953520000,1.8023279363805829,1.6461439851083772,1.671137883808553,3.326386598570119,3
953530000,-0.20274141064606707,-0.15766502252542222,-0.505331273746662,0.7648059053968356,2
953550000,2.6128076799013433,2.9623965335083433,2.411611843480017,3.457373733183584,3
953650000,-1.0824395025234144,-0.44567070462084674,-1.1453799433539549,-0.5459776213147662,1
953690000,0.3800282985986435,-0.39314499943833026,0.5393056042110373,1.499636494686445,3
953700000,0.8755350768569075,0.23252382735603103,0.5864922039951141,1.9426562695187146,3
953710101,0.7168213987665161,0.12268692666753585,0.5313008247219329,1.911660614001233,3
953710102,0.10300548277477434,-0.7000593979657592,-0.4125604328066326,1.084773318223245,2
953790000,-1.5136670985110314,-0.8619302259507374,-1.3711448289886161,-1.204800755159341,1
953870000,-1.6163630277614818,-0.8776792277639834,-1.4572156079548886,-1.339209715852541,1
953880101,0.44957240272601523,0.01930181939108339,0.27623182523402884,0.789696348881598,2
953880102,0.5985815544274841,-0.4197674951916923,0.34388250077339044,1.4194203812896387,3
953920000,2.1368502109613763,0.3917898918113586,1.7966825217436537,3.8233940907432946,3
953940101,0.4763480282334869,0.233861473184479,0.6508265825146878,0.7834193470653086,3
953940106,0.30736055442865057,-0.45383538711575083,-0.19508995431698511,0.9502594680402675,2
953940109,0.40017874551324273,0.040058566646154675,0.0290437175827615,1.2054390766873995,3
953940110,-0.1432180604105264,-0.5999746221316183,-0.7818607198133347,0.6619916507325062,2
953950000,-0.9742482291446485,-0.7976776494041433,-1.1278922747854496,-0.2947441120283759,1
954090000,-0.5368508748590319,-0.40098146633369547,-0.5972390073042031,-0.23222185805910592,2
954220000,-1.3844419091104543,-0.7933449068359996,-1.2295042234393263,-1.0167341709659907,1
954240101,0.7465472438812742,-0.006497498607433587,0.692905328450996,0.8034347571379912,3
954240102,0.9117096256246549,-0.19360323816238217,0.5793636938550337,1.0762129747695153,3
954240201,-0.21771530062531985,-0.675441676517825,-0.2526923107738819,-0.6330945125157824,1
954240301,0.17654597442176076,-0.17105182377815523,0.37138512944352986,-0.19268913365632243,2
954240302,0.041726903082121576,-0.4508572806517757,-0.116469328411496,-0.41932364008493883,2
954240303,0.5391342649227829,-0.340006883762163,0.2223444524195295,0.36588041509506813,2
954240401,1.8354262557002679,1.5829166139661035,1.3722033669659741,1.0013651052690948,4
954260000,0.42973906201585865,0.21516603078663074,0.16365387513278581,1.6065132909744726,3
954270101,0.4304246591786419,1.0300134597611463,0.24041383216613488,0.14383150349559948,2
954270102,-0.6240857935290692,-0.5389880584673687,-0.6691692990064598,-0.6013423948070086,1
954270103,0.11465926512887391,-0.28623195594070766,0.15224190905189525,-0.3150634262736635,2
954270104,0.4241490754495505,1.4874591078908084,0.6471592964256072,-0.2648569807879419,2
954270105,-0.11477487046020772,-0.7632012640265554,-0.4441178553831496,-0.25308702221448476,2
954270106,0.37922726319101485,-0.44253569696440054,-0.05600599644272632,0.3236803607036455,2
954270107,-1.0925855635268338,-0.7116111563265636,-1.189859484743956,-1.1315469688878965,1
954280101,0.05938985523522101,-0.02909941385332722,0.34824516906082603,0.04374616600691626,2
954280102,-0.3772882748811214,-0.3325269888425794,-0.010680983903958594,-0.10644647393295224,2
954280103,-0.16773003164041542,-0.13296729109813846,0.5774980428129179,-0.09921054439499967,2
954280201,-0.26140456141990953,0.8112713313793779,-0.31953046648361666,0.19505515589087,2
954280202,-0.2813946416250438,-0.04221616848297858,-0.11351272309539635,0.047225494123625554,2
954280203,-0.5023889502081071,-0.03364521917732524,-0.13162630760353314,-0.05189743434763197,2
954280204,-0.3235226864635613,1.1242330971694199,0.08275771864697447,-0.12443851491060993,2
954280301,-0.567097867467724,-0.31300434457662835,-0.5171990537380988,-0.7796481405835246,1
954280302,-0.31333469282666787,-0.8370506082274297,0.06361081636871008,0.26611555650708646,2
954280303,0.003100554207186352,-0.22330371645304134,0.21883974969702932,0.06390612874430948,2
954280304,-0.2307653695728265,-0.4549882739964647,-0.20913886763374984,0.29562556047641825,2
954290000,-1.3472744460294324,-0.8092825044309656,-1.2768918687461779,-0.8877448022325306,1
954300000,1.0028184927173256,-0.23766660088526234,0.7992488014638311,2.0919742261923324,3
954360000,-0.4713658733503702,-0.6023085064264964,-0.6665748898571122,0.4604074226780493,2
954380000,-1.5707880848042934,-0.8442992588621192,-1.4442080178064647,-1.254619965443226,1
954450000,-1.1300951824640613,-0.605673861340527,-1.1139021399306455,-0.5623624153986613,1
954460000,-0.2874331302714203,-0.4423906363206337,-0.47679772465026254,0.9690767068422115,2
954470000,-1.4842928036445453,-0.7816773337321753,-1.3587294998897192,-1.157676600446847,1
954500000,-0.11515799886325649,-0.41367007327691063,-0.43188306575893987,0.5736499744180603,2
954520000,-1.0090239955878233,-0.5416725986526549,-0.953015589100397,-0.4367456607554661,1
954560000,-1.1326041960144644,-0.579830264019852,-1.1162354747640428,-0.6412554956455458,1
954590000,-1.1203654790822293,-0.79169163860663,-1.1797719198704562,-0.5699962507840697,1
954620000,-1.4393496588972434,-0.8610316856230259,-1.3194544546570532,-1.009271561981639,1
954760101,-1.2905693319898044,-0.7808012752982447,-1.2549726810394262,-0.9635749223091735,1
954760102,1.0679837394202205,1.233676962421388,1.205310742223656,2.0669474537475887,3
954760103,-0.4485466962468458,-0.8776792277639834,-1.4640311323309438,-1.274054162772345,1
954760104,0.2809435588636633,-0.7712254928673844,-0.4573060585786112,1.7304506245918423,2
954760105,0.3086277053587453,-0.5989745321760405,0.1897742958044258,0.20229636490067765,2
954760106,-1.6020695772564513,-0.8776792277639834,-1.463655387389153,-1.3894798262445591,1
954760107,0.7539268988405086,0.7297096481774037,0.6727182610781746,1.3160493435830731,3
954760108,0.9162641170639061,0.3987556690600603,0.7949820943752609,1.2481972719588186,3
954800101,-0.04696474669652642,-0.3008242075754143,-0.2832193291367511,1.3204349748543962,2
954800102,0.7710379922299627,-0.733465472716842,0.46634913666308303,1.8455163220435495,3
954830000,-1.2467923796145284,-0.8776792277639834,-1.270517305445928,-0.7455540374785918,1
954870101,2.1789646039896255,4.544424299707415,2.440624798238595,1.797626071258713,4
954870102,-0.5208989745809892,-0.3864582476233997,-0.603370751112724,-0.7663086838279073,1
954870103,-0.5249785957206408,-0.05825064538073957,-0.5192989338088473,-0.9851851027895503,1
954870104,0.11867356966864415,-0.2018586445292051,0.035237540738697046,0.2906181131833003,2
954870105,0.701495898705362,0.32876013267190723,0.6187479096000005,0.1940464193000202,2
954880101,0.7117324476744551,0.8823554961524996,0.6383622506335827,0.6992667290612554,3
954880102,0.5017898576656592,0.7383526551047873,0.4774756998033342,0.7866522975086956,3
954880103,0.254495518514194,-0.07766344416558207,-0.12410009895324711,0.8958842580679958,2
954880104,-1.6182439040182557,-0.8776792277639834,-1.4846407135829571,-1.3870637176213774,1
954880105,-1.2305585077443442,0.09834002822606623,-1.281783758188296,-0.8463655128528417,1
954880106,-1.4727008814968203,-0.7656770180602073,-1.3972023707404309,-1.2559853649502173,1
954890000,-1.159661648288653,-0.6744699835673492,-1.1403011048825964,-0.5847118875686661,1
954910101,-1.644966720089125,-0.8776792277639834,-1.4809931288544016,-1.414167580864694,1
954910102,1.0818788931415597,0.5495202953477818,0.895646275513732,1.5269599681296173,3
954910103,0.05033234597400818,-0.17521637737025553,0.8189455858231008,0.2959935352104476,2
954910104,0.13730516537651363,-0.5853680789403553,-0.13786482698653277,1.2490415553944603,2
954910105,-1.6112783577574081,-0.8776792277639834,-1.4557172492012111,-1.3806830322395776,1
954920000,-1.6007060492011496,-0.7803622392933833,-1.4136359880527523,-1.3423235036388697,1
954930000,-1.5706873003352815,-0.814662599886694,-1.398655192436891,-1.258506102501586,1
955000103,0.5052228027475973,0.027907691905259047,0.774623882012036,0.9848939930200398,3
955000201,2.4573485976811966,6.364573600386633,3.416210417586899,0.01811776095295346,4
955000301,-0.31684369916618216,-0.20736257841775213,0.13229483837898212,-1.1762611567834442,1
955000304,1.9361803573968128,0.8100512126624191,1.9249080493893076,1.578034375124357,3
955000401,0.7029786932468293,-0.16608658495987774,1.0928398156754386,0.02729865606791193,2
955000501,0.7855060064316114,1.122382776194172,0.801780648397456,-0.9892133406369402,2
955000601,-0.09186097824109003,1.0028569867824735,0.7341497147231271,-0.37837132370837573,2
955000701,1.4010703549138175,0.10571063022494666,2.004064767530112,0.09880272911571049,2
955000801,0.8874637785461752,1.2244390845888193,1.149258095945261,-0.040964158337440555,4
955000901,-0.21360228544708715,-0.2057838942183167,0.40551021960852485,-0.810143742023832,1
955040000,1.137697727969574,0.09106855104183163,0.7673825118898657,2.9336351695505796,3
955090000,0.9687458552387378,-0.018485050840179287,0.5951706865168844,1.9854738268013592,3
955100000,-1.1636595111382957,-0.7493397185431474,-1.1985291902545065,-0.8623130370352102,1
955230000,-1.3184069421497515,-0.5872023167700697,-1.065594864488874,-1.0970999413322042,1
955270000,0.8675995235984246,0.5722819109149997,1.0391604760945379,0.6573685802857591,2
955290000,-1.0207887320700684,-0.6317982385349754,-1.0379777902556144,-0.3795325119175463,1
955350000,-0.8462072375340561,-0.6404330867650129,-0.938025532437756,0.01835511532218519,1
955390101,0.8831417804783848,-0.3398547589238099,0.5320717145608641,1.4593727304663255,3
955390102,1.121190918611276,2.497026225318857,1.5871189741737168,0.8759527104718569,4
955390103,-1.569298486629245,-0.8776792277639834,-1.463739302275663,-1.378738836709754,1
955390104,-0.0915232897174654,-0.8776792277639834,-0.3107223854253547,0.38563663844026186,2
955390105,-0.23376759301624914,-0.8776792277639834,0.1475177177178288,-0.33833532821996226,2
955390106,-0.20990876614681478,-0.05887255872546997,0.23212213295312506,-0.6176021144015506,1
955390107,-0.25595418466827513,-0.8456779766703427,-0.44483717504284465,-0.14601207018549417,2
955410000,-0.9990474576615742,-0.5314256377476584,-0.9447684114455227,-0.6390263991874419,1
955430000,-1.5023459716542253,-0.8776792277639834,-1.3979828121476205,-1.0731798111216362,1
955540000,-1.0051600215385816,-0.7656770180602073,-0.9495180553866959,-0.3111289061122709,1
955550101,-0.10641634534591674,-0.20654867048467238,0.36477992883992966,0.33103774448713685,2
955550102,0.5564534502742347,0.8449146008314679,1.1521807334469456,0.15788378323660573,2
955550103,-0.03678487428284292,0.3325695370553376,0.7101343273867199,0.1787818651247155,2
955550104,0.41298031821009745,-0.06114015493177978,0.5426500667709085,-0.45951226426786124,2
955550105,0.8316293283266076,0.46547331036104245,1.4490716572777895,0.2784784467178775,2
955550106,0.5966307008764766,-0.783911433307891,0.5773317425325742,-0.4577341047267323,2
955550107,-0.390886051636129,-0.17444817471775947,0.09612783547734305,-0.6487521788345865,1
955550108,0.010866959674997692,0.2982212978356542,0.36049250530771365,-0.45003566347849616,2
955630101,-1.6594596272101665,-0.8776792277639834,-1.4916357810103593,-1.4198333057891674,1
955630102,0.12803860040416748,-0.5003691119494145,-0.10768165871993385,1.1572867952856063,2
955630103,0.6686852593535026,2.419545349482295,1.2765001951886656,0.30014115343038683,4
955630104,0.9511117165666952,1.064698006697337,0.9575717641067805,1.9099228388168425,3
955630105,-0.41867907545513106,-0.5942344051505892,-0.532270555855387,0.4025832701874631,2
955630106,0.6969980686309505,-0.41557998937969953,1.1351117399841937,0.24168015924299543,2
955630107,-0.08012610399198901,-0.798729326783051,-0.05351156640707764,0.5887034556035577,2
955660000,0.1955834557131219,-0.2202108171503778,-0.1456030604004969,1.349866708684334,2
955720101,-0.3166956447155515,-0.20020695461643676,-0.24702562532950814,-0.9043860239930251,1
955720102,0.27033570473285823,0.2314356358947882,0.7937190619170176,-0.40036991964482743,2
955720103,2.3800640356644993,1.9557675993957928,3.073019710312839,1.8946537654565863,3
955720104,-0.7640438496959693,-0.6277621899113077,-0.6060942680107477,-1.0665100639039224,1
955720105,0.07674924941554297,-0.4106125884613882,0.1289211809142044,-0.47420752793824916,2
955720106,0.21498009536066842,-0.3105889838451154,-0.0818241853654253,0.8719463778744461,2
955720108,0.48123094566124647,0.26053400336655497,0.6252016458755275,0.08357950126164869,2
955720112,2.5704244280972715,3.34578023261843,3.002499649005071,2.6738455807517947,3
955720116,-1.166866133288042,-0.7812003714619197,-1.1971391627982322,-1.0114191053798527,1
955720117,-1.589756297229236,-0.8776792277639834,-1.4916357810103593,-1.4198333057891674,1
955720118,-1.5164921312669044,-0.6536740936938626,-1.4076947040772005,-1.3597555358103497,1
955740101,-1.6479492216662528,-0.8776792277639834,-1.4883198116606713,-1.3975117894001308,1
955740102,-0.14544244470410886,-0.4298311874107482,-0.6385573232318342,0.8488809890860972,2
955740103,0.14970907287999732,-0.6614820871062859,-0.3641216439595615,1.1841321070005288,2
955740104,0.3140551260561645,0.02251915247761704,0.44106227911167883,0.6474078432380809,2
955800000,0.009777162062223298,-0.6376744926844631,-0.47035593660965147,1.7205855602907119,2
955820101,0.6879031803538824,-0.44262726991718926,0.18799478276704365,-0.21368018904303332,2
955820102,0.037219905439647524,-0.519725270297454,0.023176829954330555,0.16114254495318053,2
955820103,0.022725219757318928,0.7447011926255185,0.308992454658368,-0.4773159988738131,2
955820104,0.5227275236898925,-0.07481937096135727,0.7129961955951045,0.33495613185538575,2
955820105,-0.1357846982740304,-0.7450824622328316,-0.11661853030217652,0.021415012476115564,2
955820106,0.791394031226967,1.5556719147361011,1.1735640876194906,0.7212007123749015,4
955820107,0.1736946204290404,0.09370213865647532,0.13579878159864786,0.1305295154647991,2
955820108,0.6762590717601921,-0.3797290717346479,0.8049219515100242,0.2095147677938558,2
955820109,0.18654582625333946,1.9797638371252169,0.6468264810151694,-0.5049787806304432,4
955820110,0.5518838085013906,0.42558035302797736,0.9044453830842635,-0.1315256648030188,2
955840000,-1.153574656145778,-0.7984457028686812,-1.1767490966487681,-0.5790317332291367,1
955850101,-0.9866510936534182,-0.79054452881172,-0.8453570432178246,-0.7369540672365769,1
955850102,0.2015529386786725,-0.16662380284938794,-0.30272669208946046,-0.8881010539368894,1
955850103,-0.3048626687445356,0.18254804588156634,-0.6618756228094628,-1.167626759235298,1
955850104,-0.35144344880468675,-0.4574156014622706,-0.8391728434698753,-1.0910175361450467,1
955850105,-0.46307550289259675,-0.5855227829987044,-0.6016005820301953,-1.104950167298382,1
955850106,-0.27988517544516883,-0.4704743221456296,-0.44152395050753435,-1.0794075228399012,1
955850107,0.10586947305004796,-0.5313865241227222,-0.48355661717177617,-1.031067305171531,1
955850108,-0.6426630322959583,-0.7344633331327171,-0.7285698401082421,-1.2097567092816537,1
955850109,-0.24414431882139923,0.04651040357520465,-0.49639132072667785,-1.0600345783000173,1
955850110,0.3623273939587016,-0.08758293685931622,0.19731404395080415,-0.888038850742034,2
955850111,-0.3358360524520101,0.7900929019902733,-0.46879233065396625,-1.0720902082295163,2
955850112,-0.3957780983526227,-0.8302978105018125,-0.6716445098684354,-0.28651384089702153,2
955850113,-0.28482381615408786,-0.6576405267263633,-0.3553522878212666,-0.4989816570327937,1
955850114,0.34433244008798675,1.3283291526165502,0.6531168688244199,0.03678683355132545,2
955850115,2.6551175490576506,0.4367182355958945,1.8016216839162087,1.226712968414911,3
955850116,0.7224204301532116,0.0740200415178195,0.3072674360972922,0.608069158592784,2
955850117,0.4898096843383586,-0.7454923010506338,0.2276987463503457,-0.19099394803528266,2
955850118,0.11931604522566584,-0.34267859090862945,0.006075470923862179,-0.7617987846034548,2
955850119,0.3134136788809467,-0.39775023322663733,0.057204575981654134,-0.8714912199885141,2
955850120,0.24917679777105453,-0.7240572722147892,-0.23537217556655318,-0.8518918331879791,1
955850121,-0.21121680586449135,-0.7280154514273224,-0.5129126791805807,-0.9456435131267149,1
955850122,-0.12869414310949412,-0.8345492893630245,-0.39971423542200474,-0.8971762971720483,1
955850123,-0.5634954789670861,-0.7246742296598966,-0.4758221638104879,-1.1543011620484696,1
955850124,-0.15900848794193537,-0.7438646392246389,-0.2880987717651657,-0.9093637543658529,1
955850125,0.4246370417426246,-0.6996045238584154,0.5080868421730529,-0.8258719605650416,2
955920000,-0.7153619678454584,-0.621674177012495,-0.7781389034153442,0.25687728879608984,1
955940000,-0.8772654585233642,-0.45108121598969075,-0.8561494048985867,-0.1793981082046316,1
955980101,1.2449190278849542,1.0351464423573582,0.688500419300244,2.4669766666368482,3
955980102,0.7801709259910863,-0.04647634113879631,1.0517555354953194,-0.20263692906522696,2
955980103,-0.19002596271083014,1.2266309093109278,0.7055656376897832,-0.0024388863862112005,2
955980104,-0.09642257545806174,-0.16517597133633855,0.010184305915410058,0.7151384937402581,2
955980105,0.031901694059361496,-0.48486519462924754,0.3816540048582831,0.130908363375986,2
955980106,-0.12002839390001195,0.7984392094343284,0.2609021931524214,-0.6590624878677755,2
955980107,-0.3083480834724738,-0.1243782995168998,-0.037921559253237896,0.018307600996946057,2
956040000,1.5137473504320433,0.39764309518967655,1.4522066848336004,1.9571934097453425,3
956070101,-1.4831005069730456,-0.8329119251644626,-1.3114037651330281,-1.2750035790880565,1
956070102,0.12448831684474282,0.9500754560237848,0.6619492432070956,0.14018473632169332,2
956070103,-0.49120285819191767,-0.7223435593380881,-0.5578895023356242,-0.13472462211413846,2
956070104,0.41152102600934565,-0.45947789893391217,0.3430486239680468,0.8280318585640221,2
956070105,0.6465808416637064,-0.5621251581283292,0.5428278777199036,1.2150282263126937,3
956070106,-0.35250055568930755,-0.7343736244872362,-0.20572563503353428,0.4331194228537512,2
956070107,-0.24745926646031619,-0.3090242047616842,-0.28595714041272513,-0.4673470667013963,2
956070108,0.10985472652868467,-0.7493469424289867,0.6305639929321974,0.19057863454731858,2
956070109,-1.6594596272101665,-0.8776792277639834,-1.4916357810103593,-1.4198333057891674,1
956070110,0.23490584018103655,-0.5744031344502529,0.4602259887509138,-0.017122771345561234,2
956070111,-0.10468363712739275,0.6351722951951251,0.019869696852794952,-0.372732907740855,2
956070112,-0.31004051141035643,-0.7812757870626882,-0.28272357204406334,0.3279064425262818,2
956070113,1.1369989444260553,1.5471359112271277,1.4288640007092406,1.355343971870033,3
956100000,-1.4345410267959953,-0.829847949123229,-1.3728096782721133,-1.0008605625702562,1
956110000,-1.62081988671775,-0.8599010992395746,-1.4566604438733488,-1.3834226522694009,1
956120000,1.8281575271110164,1.058912578297431,1.128800030780784,2.4022643723063153,3
956250000,-0.694754106249503,-0.621674177012495,-0.7431635662783337,0.027490171621559544,1
956270000,-1.2018582115510474,-0.7949315056467773,-1.1656724229520585,-0.663974312311495,1
956280000,-0.7466030256396856,-0.4965020879091119,-0.6723018006987082,-0.0048631018605746704,1
956330000,-1.581685765707249,-0.8618405314422374,-1.4362404995650742,-1.3225175591090637,1
956370101,1.8218069531590682,1.3857781471005703,1.4945566725943193,1.7763047302718205,3
956370102,0.4527538420449437,-0.36452260082154714,0.06794706725691359,0.687037421522689,2
956370103,-0.40553761237517544,-0.8776792277639834,-0.6796785659463112,0.0881763322437655,2
956370104,0.8947786881120384,0.27284186161063523,0.7784823063290579,0.9941712699205223,3
956370105,0.9733699125941838,0.6225496542850427,0.5918719604126781,0.783743000993565,3
956370106,-0.8561867873616935,-0.5298438591077723,-0.854966621320327,-0.23895305068264244,1
956410000,0.4785387681189873,-0.027926026699862074,0.05882351579220711,1.4533736261415808,3
956510000,-1.0476637360802397,-0.36566912626100656,-0.8061191731249526,-0.5077464351190112,1
956520000,2.1299940873952443,1.3459661863478911,1.946322381390607,3.879567671565464,3
956560000,-1.386405461063757,-0.8456785964200474,-1.2712911570471928,-0.8845966990485967,1
956580000,-0.8535780428143305,-0.7415306082310891,-0.9568864018513337,-0.11549699016478639,1
956600000,-1.0553057434589528,-0.7607218137527657,-1.1473502885001725,-0.43573368987882716,1
956750000,-0.4564757065462683,-0.06166312849361404,-0.5892720828754873,0.12033733809696467,2
956760000,-1.3052620060296825,-0.8136779650761113,-1.2013404827731717,-0.8026727286291215,1
956780000,-1.050564723014734,-0.6173159283902844,-1.0210719066878247,-0.3559070277102717,1
956800101,-1.2377734944486063,-0.7830626239200406,-1.2533570756702908,-1.110932798884758,1
956800102,0.30044906161459367,0.8980450590144077,0.3353569762155539,-0.18073185995125546,2
956800103,-0.6834578157960081,0.09684069004758022,-0.6492311190301355,-1.102706324433252,1
956800104,-0.2246982558332672,0.8133724965543903,-0.26363985762314734,-1.0341350360746604,2
956800105,-0.3216114693212829,-0.4714131574333955,-0.15188315997943072,-0.6924705331591552,1
956800106,-1.579660738008688,-0.6696785585869584,-1.4463186406336155,-1.4198333057891674,1
956800107,-0.16028104210963925,-0.35360911326937383,-0.09817984731049281,-0.7051925580672314,1
956800108,0.5521062615079994,-0.1569897193358329,0.4933475062431276,-0.3051175627228625,2
956800109,0.39744033406541046,-0.2567745004664193,-0.08266638810068798,-0.04209321825310127,2
956800110,0.985791168201366,1.07721378133832,0.5664353044646552,0.2233655194109695,2
956800111,-0.107795376782271,1.2930339629209227,-0.13117339156610222,-0.6451754145036437,2
956800112,-0.2985999136876614,-0.6944435244799597,-0.49956848231230916,-0.7874306387768423,1
956800113,-0.08908809223004424,0.3638655480217734,-0.34689607492262203,-0.8819767094943746,2
956800114,-0.5211612145247289,-0.5927268884796082,-0.6763132659744138,-1.1094601885681874,1
956820000,-1.5113406219892367,-0.8776792277639834,-1.4181875730226372,-1.168599796502777,1
956900000,-1.3931934527288068,-0.8282030451771825,-1.3067914881164746,-0.9458441507268404,1
